"project_id","total_fund_rasing","stage","stage_status","biz_type","csrc_code","law_office_id","sponsor_id","sponsor_name","accounting_firm_id","accounting_firm_name","rating_agency_id","rating_agency_name","accept_apply_date","law_office_name","asset_evaluation_institute_id","asset_evaluation_institute_name","company_id","update_date","create_date","company_name","stage_name","stage_status_name","issue_market","csrc_desc","accept_apply_time","update_time","create_time"
"877",20.6986,5,1,1,"C27","10032","0_1096","中信证券股份有限公司","20015","立信会计师事务所（特殊普通合伙）","","","20210526092324","北京市嘉源律师事务所","30039","上海立信资产评估有限公司","ee2289da24fd3c301afd0a8d53fa0d5d","20211203170147","20210429164353","江苏亚虹医药科技股份有限公司","注册结果","注册生效",1,"医药制造业",1621992204000,1638522107000,1619685833000
"972",2.7,8,,1,"C40","11436","0_1021","东莞证券股份有限公司","20008","大信会计师事务所（特殊普通合伙）","","","20210629161812","北京中银律师事务所","30053","亚洲(北京)资产评估有限公司","b4c80b9a746aa1cf9fdbaa588e296a93","20211130120921","20210622100356","广东雅达电子股份有限公司","终止","",1,"仪器仪表制造业",1624954692000,1638245361000,1624327436000
"801",4,5,1,1,"M73","10004","0_1035","海通证券股份有限公司","20030","中汇会计师事务所（特殊普通合伙）","","","20201218172912","上海市锦天城律师事务所","30038","上海东洲资产评估有限公司","e3f9d9e512a866ded400522c817ecb63","20211126200223","20201215152202","上海南方模式生物科技股份有限公司","注册结果","注册生效",1,"研究和试验发展",1608283752000,1637928143000,1608016922000
"917",5.2716,5,1,1,"M74","10003","0_1095","中信建投证券股份有限公司","20024","天健会计师事务所（特殊普通合伙）","","","20210610163639","北京德恒律师事务所","","","ec4c61d078b7f1a8a9988a3fd30d15a8","20211126165310","20210601080559","南方电网电力科技股份有限公司","注册结果","注册生效",1,"专业技术服务业",1623314199000,1637916790000,1622505959000
"811",20,5,1,1,"C35","11434","0_1047","华泰联合证券有限责任公司","20008","大信会计师事务所（特殊普通合伙）","","","20201222110118","北京市浩天信和律师事务所","","","e006686a330dd2d7db038598dd18e26c","20211126164153","20201218092749","北京市春立正达医疗器械股份有限公司","注册结果","注册生效",1,"专用设备制造业",1608606078000,1637916113000,1608254869000
"925",12.0996,5,1,1,"I65","10020","0_1084","招商证券股份有限公司","20007","大华会计师事务所（特殊普通合伙）","","","20210625115059","北京市君合律师事务所","30015","北京中企华资产评估有限责任公司","4d16725efde55c12175de4aba9c5c63e","20211126164133","20210607162219","上海概伦电子股份有限公司","注册结果","注册生效",1,"软件和信息技术服务业",1624593059000,1637916093000,1623054139000
"847",10.1021,5,1,1,"C39","10009","0_1095","中信建投证券股份有限公司","20018","普华永道中天会计师事务所（特殊普通合伙）","","","20210204190614","北京市金杜律师事务所","30032","坤元资产评估有限公司","1dbc2365c080cb3d55d386924ea39164","20211126164123","20210131133818","西安炬光科技股份有限公司","注册结果","注册生效",1,"计算机、通信和其他电子设备制造业",1612436774000,1637916083000,1612071498000
"645",3.8698,5,3,1,"C29","10030","0_1084","招商证券股份有限公司","20010","华兴会计师事务所（特殊普通合伙）","","","20200629133117","北京市通商律师事务所","30023","广东联信资产评估土地房地产估价有限公司","5327f1bafbcf4af7b199ea726a1aa344","20211126125432","20200624094618","广东德冠薄膜新材料股份有限公司","注册结果","终止注册",1,"橡胶和塑料制品业",1593408677000,1637902472000,1592963178000
"1016",16.34,8,,1,"C27","10020","0_1095","中信建投证券股份有限公司","20009","德勤华永会计师事务所（特殊普通合伙）","","","20210630173812","北京市君合律师事务所","30060","中联资产评估集团有限公司","74c975dae10e6c27df8d0da9e78aa5f2","20211126100448","20210629184805","杭州索元生物医药股份有限公司","终止","",1,"医药制造业",1625045892000,1637892288000,1624963685000
"939",16.0138,8,,1,"C38","10004","0_1035","海通证券股份有限公司","20018","普华永道中天会计师事务所（特殊普通合伙）","","","20210625160635","上海市锦天城律师事务所","30054","银信资产评估有限公司","88e05f3d89ccbb88cac0f67a135017ff","20211125150926","20210614184234","宁波菲仕技术股份有限公司","终止","",1,"电气机械和器材制造业",1624608395000,1637824166000,1623667354000
"508",5.821,5,3,1,"I65","10003","0_1047","华泰联合证券有限责任公司","20015","立信会计师事务所（特殊普通合伙）","","","20200529164505","北京德恒律师事务所","30029","江苏金证通资产评估房地产估价有限公司","971b2a9bd4469913413c70244604ce1a","20211123143702","20200528182554","南京森根科技股份有限公司","注册结果","终止注册",1,"软件和信息技术服务业",1590741905000,1637649422000,1590661554000
"825",8.9795,5,1,1,"C39","10018","0_1028","国金证券股份有限公司","20025","天职国际会计师事务所（特殊普通合伙）","","","20201228202546","湖南启元律师事务所","30051","沃克森（北京）国际资产评估有限公司","3c285445c3cd658fadb20ac7eb4ec6fe","20211122185430","20201223205419","深圳市泛海统联精密制造股份有限公司","注册结果","注册生效",1,"计算机、通信和其他电子设备制造业",1609158346000,1637578470000,1608728059000
"707",7.5,5,1,1,"I65","10006","0_1047","华泰联合证券有限责任公司","20007","大华会计师事务所（特殊普通合伙）","","","20200903093123","北京市中伦律师事务所","30060","中联资产评估集团有限公司","d3eba7d4da7b67f97fced0301c39b56e","20211120101230","20200831211951","嘉和美康（北京）科技股份有限公司","注册结果","注册生效",1,"软件和信息技术服务业",1599096683000,1637374350000,1598879991000
"786",3.346,5,1,1,"I65","10018","0_1035","海通证券股份有限公司","20030","中汇会计师事务所（特殊普通合伙）","","","20201201160753","湖南启元律师事务所","30047","天源资产评估有限公司","5a6b9ea1134e2ae1b0dda472af3dec49","20211118143055","20201126102715","创耀（苏州）通信科技股份有限公司","注册结果","注册生效",1,"软件和信息技术服务业",1606810073000,1637217055000,1606357635000
"828",5.5792,5,1,1,"C38","10017","0_1096","中信证券股份有限公司","20024","天健会计师事务所（特殊普通合伙）","","","20201230173640","浙江天册律师事务所","30032","坤元资产评估有限公司","7bcea7f75b16e60fdeefac40a17dc118","20211118143045","20201224190303","杭州禾迈电力电子股份有限公司","注册结果","注册生效",1,"电气机械和器材制造业",1609321000000,1637217045000,1608807783000
"819",6.3,8,,1,"C26","10053","0_1035","海通证券股份有限公司","20008","大信会计师事务所（特殊普通合伙）","","","20201229152839","上海市瑛明律师事务所","30059","中京民信（北京）资产评估有限公司","e70eda6cac12ed6cd933fa9aa314c6c4","20211112182559","20201222144807","山东益丰生化环保股份有限公司","终止","",1,"化学原料和化学制品制造业",1609226919000,1636712759000,1608619687000
"716",7.5,5,1,1,"C39","10003","0_1035","海通证券股份有限公司","20015","立信会计师事务所（特殊普通合伙）","","","20200922141653","北京德恒律师事务所","30063","中水致远资产评估有限公司","cd8739b4a99712932453fe6b94278d00","20211111194246","20200918092551","东芯半导体股份有限公司","注册结果","注册生效",1,"计算机、通信和其他电子设备制造业",1600755413000,1636630966000,1600392351000
"830",17.8342,5,1,1,"C27","10006","0_1096","中信证券股份有限公司","20018","普华永道中天会计师事务所（特殊普通合伙）","","","20210310111340","北京市中伦律师事务所","30038","上海东洲资产评估有限公司","8a6a0a9e2563a6cf983d32eaad1c0f0e","20211111163606","20201225182206","迪哲（江苏）医药股份有限公司","注册结果","注册生效",1,"医药制造业",1615346020000,1636619766000,1608891726000
"865",4.4376,5,1,1,"C39","10026","0_1034","国元证券股份有限公司","20025","天职国际会计师事务所（特殊普通合伙）","","","20210409091314","上海市广发律师事务所","30051","沃克森（北京）国际资产评估有限公司","d708bd1ab4cc18e053224169c868a90c","20211108141643","20210402163306","上海芯导电子科技股份有限公司","注册结果","注册生效",1,"计算机、通信和其他电子设备制造业",1617930794000,1636352203000,1617352386000
"817",17.242,5,1,1,"C35","10003","0_1047","华泰联合证券有限责任公司","20008","大信会计师事务所（特殊普通合伙）","","","20201225164003","北京德恒律师事务所","30063","中水致远资产评估有限公司","2777f884193588ba8793a0c1eb7eaf8b","20211104154136","20201221111503","湖北华强科技股份有限公司","注册结果","注册生效",1,"专用设备制造业",1608885603000,1636011696000,1608520503000
"868",8,5,1,1,"C33","10037","0_1032","国泰君安证券股份有限公司","20029","致同会计师事务所（特殊普通合伙）","","","20210412174458","北京德和衡律师事务所","30060","中联资产评估集团有限公司","cb849c5edfc19226ea170fa7c985e5f2","20211029183526","20210406180647","青岛云路先进材料技术股份有限公司","注册结果","注册生效",1,"金属制品业",1618220698000,1635503726000,1617703607000
"582",3.3838,5,1,1,"C40","10004","0_1033","国信证券股份有限公司","20029","致同会计师事务所（特殊普通合伙）","","","20200623114448","上海市锦天城律师事务所","30063","中水致远资产评估有限公司","7c1e3f1131ae8bda4dcc9cd1be85b5c4","20211028155243","20200618105535","深圳市鼎阳科技股份有限公司","注册结果","注册生效",1,"仪器仪表制造业",1592883888000,1635407563000,1592448935000
"505",18,5,1,1,"C35","10009","0_1035","海通证券股份有限公司","20015","立信会计师事务所（特殊普通合伙）","","","20200601101319","北京市金杜律师事务所","30060","中联资产评估集团有限公司","5a13d032c0255c082fd51614595a0b3b","20211027180918","20200527143906","盛美半导体设备（上海）股份有限公司","注册结果","注册生效",1,"专用设备制造业",1590977599000,1635329358000,1590561546000
"833",3.5154,5,1,1,"C39","10012","0_1066","申万宏源证券承销保荐有限责任公司","20024","天健会计师事务所（特殊普通合伙）","","","20201230173429","北京市竞天公诚律师事务所","","","c1cf72e19c86dfc4c0f34a31d3fbc027","20211025200417","20201226194247","炬芯科技股份有限公司","注册结果","注册生效",1,"计算机、通信和其他电子设备制造业",1609320869000,1635163457000,1608982967000
"521",4.5899,5,1,1,"C27","10004","0_1058","民生证券股份有限公司","20027","信永中和会计师事务所（特殊普通合伙）","","","20200602163132","上海市锦天城律师事务所","30071","万隆（上海）资产评估有限公司","6cd42b97a0bba352f26b00ed323431bd","20211021134814","20200531203637","杭州安旭生物科技股份有限公司","注册结果","注册生效",1,"医药制造业",1591086692000,1634795294000,1590928597000
"820",20.0285,5,1,1,"C35","10019","0_1034","国元证券股份有限公司","20012","容诚会计师事务所（特殊普通合伙）","","","20201228114709","安徽天禾律师事务所","30063","中水致远资产评估有限公司","1d7d6eb0e07fff906a6cdfd4f624455e","20211020194517","20201222151944","安徽巨一科技股份有限公司","注册结果","注册生效",1,"专用设备制造业",1609127229000,1634730317000,1608621584000
"1013",4.4108,8,,1,"C35","10008","0_1047","华泰联合证券有限责任公司","20015","立信会计师事务所（特殊普通合伙）","","","20210630112640","北京国枫律师事务所","","","cc84f82bc96d0af507efa64a75693cf5","20211020190241","20210628104426","常州铭赛机器人科技股份有限公司","终止","",1,"专用设备制造业",1625023600000,1634727761000,1624848266000
"685",29,5,1,1,"I65","11420","0_1032","国泰君安证券股份有限公司","20025","天职国际会计师事务所（特殊普通合伙）","","","20200730173150","国浩律师（上海）事务所","30028","江苏华信资产评估有限公司","9ec5732c20c1e9dcb678a141b4615fb4","20211018172721","20200729105104","国泰新点软件股份有限公司","注册结果","注册生效",1,"软件和信息技术服务业",1596101510000,1634549241000,1595991064000
"812",12.25,5,1,1,"C27","10014","0_1047","华泰联合证券有限责任公司","20015","立信会计师事务所（特殊普通合伙）","","","20201224171342","北京市天元律师事务所","30054","银信资产评估有限公司","0585856c0011c24eaae9a2ef48e78387","20211015172503","20201218100144","南京诺唯赞生物科技股份有限公司","注册结果","注册生效",1,"医药制造业",1608801222000,1634289903000,1608256904000
"649",38.3633,5,1,1,"C39","11428","0_1095","中信建投证券股份有限公司","20016","立信中联会计师事务所（特殊普通合伙）","","","20200630102552","国浩律师（南京）事务所","30040","上海申威资产评估有限公司","9c355eb8d473ecb838406a8ee99037ae","20211014081116","20200625163631","江苏灿勤科技股份有限公司","注册结果","注册生效",1,"计算机、通信和其他电子设备制造业",1593483952000,1634170276000,1593074191000
"344",30.0522,5,3,1,"C27","11420","0_1032","国泰君安证券股份有限公司","20024","天健会计师事务所（特殊普通合伙）","","","20200214093920","国浩律师（上海）事务所","30032","坤元资产评估有限公司","ca762f32d5662ba70dd54ec94c9effd7","20211014081106","20200205213550","上海仁会生物制药股份有限公司","注册结果","终止注册",1,"医药制造业",1581644360000,1634170266000,1580909750000
"876",10,5,1,1,"C39","10004","0_1087","中国国际金融股份有限公司","20015","立信会计师事务所（特殊普通合伙）","","","20210430164049","上海市锦天城律师事务所","30038","上海东洲资产评估有限公司","e598a05d06193e0910fdd32a1ef6a3b7","20211013152524","20210428161944","上海安路信息科技股份有限公司","注册结果","注册生效",1,"计算机、通信和其他电子设备制造业",1619772049000,1634109924000,1619597984000
"821",6.4,5,1,1,"C35","10003","0_1096","中信证券股份有限公司","20015","立信会计师事务所（特殊普通合伙）","","","20201225163910","北京德恒律师事务所","30038","上海东洲资产评估有限公司","2d30aba1086747bab25f7689745deef1","20211012172224","20201222174556","上海澳华内镜股份有限公司","注册结果","注册生效",1,"专用设备制造业",1608885550000,1634030544000,1608630356000
"863",100,8,,1,"C39","10006","0_1087","中国国际金融股份有限公司","20018","普华永道中天会计师事务所（特殊普通合伙）","","","20210930160447","北京市中伦律师事务所","","","fef2073c586443b07712be982fc444f6","20211008221123","20210325004358","联想集团有限公司","终止","",1,"计算机、通信和其他电子设备制造业",1632989087000,1633702283000,1616604238000
"580",6,8,,1,"M73","10014","0_1047","华泰联合证券有限责任公司","20015","立信会计师事务所（特殊普通合伙）","","","20200619165401","北京市天元律师事务所","30039","上海立信资产评估有限公司","3a0954ea350fc0946c4f8f53ea47bd70","20210930150710","20200617194559","苏州晶云药物科技股份有限公司","终止","",1,"研究和试验发展",1592556841000,1632985630000,1592394359000
"511",3.9449,5,3,1,"C40","10004","0_1028","国金证券股份有限公司","20025","天职国际会计师事务所（特殊普通合伙）","","","20200601182728","上海市锦天城律师事务所","30054","银信资产评估有限公司","4dc3bb484527d80759da5e4722e85854","20210924125411","20200529141818","上海翼捷工业安全设备股份有限公司","注册结果","终止注册",1,"仪器仪表制造业",1591007248000,1632459251000,1590733098000
"875",12,8,,1,"M73","10009","0_1087","中国国际金融股份有限公司","20007","大华会计师事务所（特殊普通合伙）","","","20210507093221","北京市金杜律师事务所","30040","上海申威资产评估有限公司","6534ad3cf35afb1f8ad021911e815403","20210922235831","20210428102501","上海吉凯基因医学科技股份有限公司","终止","",1,"研究和试验发展",1620351141000,1632326311000,1619576701000
"846",31.5,8,,1,"C27","10020","0_1032","国泰君安证券股份有限公司","20001","安永华明会计师事务所（特殊普通合伙）","","","20210203120355","北京市君合律师事务所","30039","上海立信资产评估有限公司","c3ff1e6f661c6d1a9e5c527a5d794399","20210922125605","20210125101312","上海海和药物研究开发股份有限公司","终止","",1,"医药制造业",1612325035000,1632286565000,1611540792000
"436",20.4,5,1,1,"C27","10188","0_1096","中信证券股份有限公司","20012","容诚会计师事务所（特殊普通合伙）","","","20200508151321","辽宁恒信律师事务所","30007","北京天健兴业资产评估有限公司","5c26d212ec158372b1f32406610b9f90","20210915143811","20200427163340","辽宁成大生物股份有限公司","注册结果","注册生效",1,"医药制造业",1588922001000,1631687891000,1587976420000
"399",3.8839,5,3,1,"C35","10003","0_1096","中信证券股份有限公司","20024","天健会计师事务所（特殊普通合伙）","","","20200416120105","北京德恒律师事务所","30032","坤元资产评估有限公司","9ab3f793b63b94d9a95c9833ab08b40f","20210909095859","20200408183356","杭州安杰思医学科技股份有限公司","注册结果","终止注册",1,"专用设备制造业",1587009665000,1631152739000,1586342036000
"781",3.1703,5,1,1,"C34","10006","0_1066","申万宏源证券承销保荐有限责任公司","20024","天健会计师事务所（特殊普通合伙）","","","20201202114105","北京市中伦律师事务所","30019","北京中同华资产评估有限公司","04ba17566786a21455d59f049dd79804","20210908151827","20201119204648","杭州凯尔达焊接机器人股份有限公司","注册结果","注册生效",1,"通用设备制造业",1606880465000,1631085507000,1605790008000
"771",32.49,5,1,1,"C38","10038","0_1084","招商证券股份有限公司","20029","致同会计师事务所（特殊普通合伙）","","","20201105190545","上海市通力律师事务所","30052","厦门市大学资产评估土地房地产估价有限责任公司","4133513c59a157fa926a5874f4ee8146","20210908151817","20201103105016","珠海冠宇电池股份有限公司","注册结果","注册生效",1,"电气机械和器材制造业",1604574345000,1631085497000,1604371816000
"857",16,8,,1,"N77","10009","0_1087","中国国际金融股份有限公司","20018","普华永道中天会计师事务所（特殊普通合伙）","","","20210311134433","北京市金杜律师事务所","30049","万邦资产评估有限公司","2d9abb4431dc77bb0d607679fb69c42c","20210903222117","20210307124447","浙江天地环保科技股份有限公司","终止","",1,"生态保护和环境治理业",1615441473000,1630678877000,1615092287000
"591",20,5,1,1,"C36","10012","0_1047","华泰联合证券有限责任公司","20015","立信会计师事务所（特殊普通合伙）","","","20200623161152","北京市竞天公诚律师事务所","30054","银信资产评估有限公司","29cc3e26b992b1285c15e4221c4bc8f6","20210901105234","20200619131427","精进电动科技股份有限公司","注册结果","注册生效",1,"汽车制造业",1592899912000,1630464754000,1592543667000
"745",3.3164,5,1,1,"C28","10028","0_1002","安信证券股份有限公司","20025","天职国际会计师事务所（特殊普通合伙）","","","20201012164720","北京观韬中茂律师事务所","","","047cb69b75748d93ea0403039c998503","20210901105223","20200929185623","北京同益中新材料科技股份有限公司","注册结果","注册生效",1,"化学纤维制造业",1602492440000,1630464743000,1601376983000
"843",5,5,1,1,"C39","10014","0_1049","华英证券有限责任公司","20012","容诚会计师事务所（特殊普通合伙）","","","20210120170312","北京市天元律师事务所","30003","北京国融兴华资产评估有限责任公司","6b2117932c6a7fc708f1dd25e8b81f26","20210901105212","20210117200753","北京富吉瑞光电科技股份有限公司","注册结果","注册生效",1,"计算机、通信和其他电子设备制造业",1611133392000,1630464732000,1610885273000
"899",32,8,,1,"C38","10006","0_1095","中信建投证券股份有限公司","20038","中兴华会计师事务所（特殊普通合伙）","","","20210527091439","北京市中伦律师事务所","30002","北京北方亚事资产评估事务所（特殊普通合伙）","56d381c1c07d7f44b2d4ad1d007849f4","20210830101408","20210519132535","中天科技海缆股份有限公司","终止","",1,"电气机械和器材制造业",1622078079000,1630289648000,1621401935000
"783",13.3943,5,1,1,"C34","10008","0_1096","中信证券股份有限公司","20006","毕马威华振会计师事务所（特殊普通合伙）","","","20201125172615","北京国枫律师事务所","30015","北京中企华资产评估有限责任公司","73e8682d2e3693003dc3ed6e0b8d4e9a","20210827151323","20201121175056","中科微至智能制造科技江苏股份有限公司","注册结果","注册生效",1,"通用设备制造业",1606296375000,1630048403000,1605952256000
"837",3.2977,8,,1,"N77","10017","0_1033","国信证券股份有限公司","20024","天健会计师事务所（特殊普通合伙）","","","20201231151955","浙江天册律师事务所","30032","坤元资产评估有限公司","13fe814d3cc5d89ae3c73c016308ad66","20210826121130","20201228221939","杭州国泰环保科技股份有限公司","终止","",1,"生态保护和环境治理业",1609399195000,1629951090000,1609165179000
"814",14.6,5,1,1,"C26","10009","0_1066","申万宏源证券承销保荐有限责任公司","20027","信永中和会计师事务所（特殊普通合伙）","","","20201230173414","北京市金杜律师事务所","30019","北京中同华资产评估有限公司","113d2b147af844a5b36bb065dd4a132b","20210825105755","20201218233243","中自环保科技股份有限公司","注册结果","注册生效",1,"化学原料和化学制品制造业",1609320854000,1629860275000,1608305563000
"753",6.5189,5,1,1,"C32","10004","0_1058","民生证券股份有限公司","20013","江苏公证天业会计师事务所（特殊普通合伙）","","","20201029142822","上海市锦天城律师事务所","30030","江苏中企华中天资产评估有限公司","20102c23450aa94c14795ae171555436","20210825105745","20201012201754","苏州新锐合金工具股份有限公司","注册结果","注册生效",1,"有色金属冶炼和压延加工业",1603952902000,1629860265000,1602505074000
"850",20.1731,8,,1,"C38","10014","0_1095","中信建投证券股份有限公司","20023","天衡会计师事务所（特殊普通合伙）","","","20210302160651","北京市天元律师事务所","30007","北京天健兴业资产评估有限公司","90204e9f548db592eb557a0e7935d5e0","20210818143321","20210209134039","上海重塑能源集团股份有限公司","终止","",1,"电气机械和器材制造业",1614672411000,1629268401000,1612849239000
"722",3.2,5,1,1,"N77","10017","0_1035","海通证券股份有限公司","20024","天健会计师事务所（特殊普通合伙）","","","20200925163457","浙江天册律师事务所","30032","坤元资产评估有限公司","8733958c25a3840142874f7697796b6d","20210817205605","20200923083953","浙江卓锦环保科技股份有限公司","注册结果","注册生效",1,"生态保护和环境治理业",1601022897000,1629204965000,1600821593000
"780",4.7937,5,1,1,"C39","10014","0_1084","招商证券股份有限公司","20012","容诚会计师事务所（特殊普通合伙）","","","20201217140600","北京市天元律师事务所","30063","中水致远资产评估有限公司","a850aa97d8f2e9f665a0b444814969b0","20210817181120","20201119145433","昆山国力电子科技股份有限公司","注册结果","注册生效",1,"计算机、通信和其他电子设备制造业",1608185160000,1629195080000,1605768873000
"838",8.8919,5,1,1,"C34","10009","0_1095","中信建投证券股份有限公司","20023","天衡会计师事务所（特殊普通合伙）","","","20201231155805","北京市金杜律师事务所","30064","中通诚资产评估有限公司","094f7e78aaeaa43ee513ae4396f5ad89","20210813215237","20201230151843","纽威数控装备（苏州）股份有限公司","注册结果","注册生效",1,"通用设备制造业",1609401485000,1628862757000,1609312723000
"747",8.9145,5,1,1,"C27","10017","0_1032","国泰君安证券股份有限公司","20030","中汇会计师事务所（特殊普通合伙）","","","20201012170344","浙江天册律师事务所","30047","天源资产评估有限公司","b4a3b215039492af855db13f59083bbf","20210813140714","20200930164205","杭州博拓生物科技股份有限公司","注册结果","注册生效",1,"医药制造业",1602493424000,1628834834000,1601455325000
"795",5.0525,8,,1,"C39","10004","0_1003","渤海证券股份有限公司","20015","立信会计师事务所（特殊普通合伙）","","","20201225163929","上海市锦天城律师事务所","30054","银信资产评估有限公司","3c2181bdb90f98fe851aa17ed83842a8","20210813104719","20201208172933","浙江博蓝特半导体科技股份有限公司首次公开发行股票并在科创板上市项目","终止","",1,"计算机、通信和其他电子设备制造业",1608885569000,1628822839000,1607419773000
"743",24.6814,5,1,1,"C39","10012","0_1096","中信证券股份有限公司","20008","大信会计师事务所（特殊普通合伙）","","","20200930085557","北京市竞天公诚律师事务所","30040","上海申威资产评估有限公司","2442d14508eb35c77ef2ac786b50879e","20210812200634","20200928152241","上海艾为电子技术股份有限公司","注册结果","注册生效",1,"计算机、通信和其他电子设备制造业",1601427357000,1628769994000,1601277761000
"788",19.0732,5,1,1,"C27","10071","0_1095","中信建投证券股份有限公司","20024","天健会计师事务所（特殊普通合伙）","","","20201202153817","上海东方华银律师事务所","30031","开元资产评估有限公司","33913278dfae2a84d616f222e8c5e66c","20210812193741","20201127150941","四川汇宇制药股份有限公司","注册结果","注册生效",1,"医药制造业",1606894697000,1628768261000,1606460981000
"835",77.666,5,1,1,"C37","11419","0_1087","中国国际金融股份有限公司","20009","德勤华永会计师事务所（特殊普通合伙）","","","20201230173235","国浩律师（杭州）事务所","30031","开元资产评估有限公司","768923192c31f88f054c113e8e8343a5","20210812193722","20201228150817","株洲中车时代电气股份有限公司首次公开发行A股股票并在科创板上市","注册结果","注册生效",1,"铁路、船舶、航空航天和其他运输设备制造业",1609320755000,1628768242000,1609139297000
"694",10.3328,5,1,1,"C27","10004","0_1028","国金证券股份有限公司","20012","容诚会计师事务所（特殊普通合伙）","","","20200811135337","上海市锦天城律师事务所","30028","江苏华信资产评估有限公司","99dd4e94b022938411bbb03838f538aa","20210812193709","20200809191243","上海谊众药业股份有限公司","注册结果","注册生效",1,"医药制造业",1597125217000,1628768229000,1596971563000
"728",5.88,8,,1,"C35","11433","0_1096","中信证券股份有限公司","20015","立信会计师事务所（特殊普通合伙）","","","20200929141957","北京雍行律师事务所","30054","银信资产评估有限公司","631f5046bdfbf8b9db224c4ebfdfa0f6","20210812134131","20200923195228","浙江科惠医疗器械股份有限公司","终止","",1,"专用设备制造业",1601360397000,1628746891000,1600861948000
"810",5.575,5,1,1,"C39","10061","0_1058","民生证券股份有限公司","20023","天衡会计师事务所（特殊普通合伙）","","","20201222134811","北京市环球律师事务所","30030","江苏中企华中天资产评估有限公司","e21efb0a34d180407ad546a2266caa81","20210810172523","20201217205143","江苏宏微科技股份有限公司","注册结果","注册生效",1,"计算机、通信和其他电子设备制造业",1608616091000,1628587523000,1608209503000
"699",16.8083,5,1,1,"C27","10008","0_1096","中信证券股份有限公司","20008","大信会计师事务所（特殊普通合伙）","","","20200825141057","北京国枫律师事务所","30061","中铭国际资产评估（北京）有限责任公司","2c08c45c0799ce4a96029ad6f6334fd0","20210809175717","20200820121148","长春百克生物科技股份公司_IPO","注册结果","注册生效",1,"医药制造业",1598335857000,1628503037000,1597896708000
"957",2.75,8,,1,"C26","10006","0_1058","民生证券股份有限公司","20015","立信会计师事务所（特殊普通合伙）","","","20210629085450","北京市中伦律师事务所","30023","广东联信资产评估土地房地产估价有限公司","af2cfb123e29f3183e1c7e3fb2437ff3","20210809175153","20210619134903","广州熵能创新材料股份有限公司","终止","",1,"化学原料和化学制品制造业",1624928090000,1628502713000,1624081743000
"746",9.0809,5,1,1,"C39","10003","0_1096","中信证券股份有限公司","20030","中汇会计师事务所（特殊普通合伙）","","","20201013163953","北京德恒律师事务所","30018","北京中天华资产评估有限责任公司","02a88a5df7fd88c06be297bf081b14bf","20210806204525","20200930152240","成都国光电气股份有限公司","注册结果","注册生效",1,"计算机、通信和其他电子设备制造业",1602578393000,1628253925000,1601450560000
"644",5.0009,5,3,1,"C39","10011","0_1053","金元证券股份有限公司","20010","福建华兴会计师事务所（特殊普通合伙）","","","20200629181959","北京市康达律师事务所","30053","亚洲(北京)资产评估有限公司","66f2a4161e4531ceac35dc80a2fd7a88","20210805100744","20200623204735","佛山市蓝箭电子股份有限公司","注册结果","终止注册",1,"计算机、通信和其他电子设备制造业",1593425999000,1628129264000,1592916455000
"599",4,5,3,1,"C37","10003","0_1002","安信证券股份有限公司","20025","天职国际会计师事务所（特殊普通合伙）","","","20200630084852","北京德恒律师事务所","30003","北京国融兴华资产评估有限责任公司","d5f484fa54e2430a05b5beebe5d299a9","20210805100715","20200622113748","固安信通信号技术股份有限公司","注册结果","终止注册",1,"铁路、船舶、航空航天和其他运输设备制造业",1593478132000,1628129235000,1592797068000
"845",6.095,5,1,1,"C35","10004","0_1002","安信证券股份有限公司","20027","信永中和会计师事务所（特殊普通合伙）","","","20210127110252","上海市锦天城律师事务所","30008","北京天圆开资产评估有限公司","d59f34408835c5ada41f39dba31c5a35","20210805080818","20210120134702","上海卓然工程技术股份有限公司","注册结果","注册生效",1,"专用设备制造业",1611716572000,1628122098000,1611121622000
"839",12,5,1,1,"C39","10001","0_1095","中信建投证券股份有限公司","20035","中天运会计师事务所（特殊普通合伙）","","","20210105093058","北京市大成律师事务所","30018","北京中天华资产评估有限责任公司","54f8389bd1459afa60959b9b5815a237","20210804171344","20201230214627","贵州振华新材料股份有限公司","注册结果","注册生效",1,"计算机、通信和其他电子设备制造业",1609810258000,1628068424000,1609335987000
"818",6.205,8,,1,"C34","11420","0_1034","国元证券股份有限公司","20029","致同会计师事务所（特殊普通合伙）","","","20201225164106","国浩律师（上海）事务所","30063","中水致远资产评估有限公司","09bd9e9f4107739284842ec1596affd8","20210804095325","20201221175400","浙江衣拿智能科技股份有限公司","终止","",1,"通用设备制造业",1608885666000,1628042005000,1608544440000
"760",2.8541,8,,1,"C40","10004","0_1035","海通证券股份有限公司","20015","立信会计师事务所（特殊普通合伙）","","","20201105101202","上海市锦天城律师事务所","","","50d6185b4c83482b221c387d74c83edd","20210728143218","20201028212048","浙江晨泰科技股份有限公司","终止","",1,"仪器仪表制造业",1604542322000,1627453938000,1603891248000
"658",69.6,5,1,1,"C39","10006","0_1087","中国国际金融股份有限公司","20018","普华永道中天会计师事务所（特殊普通合伙）","","","20200707180417","北京市中伦律师事务所","","","b3c4b66e0431a1ff3ca771567d46f58e","20210727121142","20200701195947","格科微有限公司","注册结果","注册生效",1,"计算机、通信和其他电子设备制造业",1594116257000,1627359102000,1593604787000
