"type","name","intermediary_order","intermediary_id","project_id"
1,"中信证券股份有限公司",1,"0_1096","877"
2,"立信会计师事务所（特殊普通合伙）",1,"20015","877"
3,"北京市嘉源律师事务所",1,"10032","877"
4,"上海立信资产评估有限公司",1,"30039","877"
1,"东莞证券股份有限公司",1,"0_1021","972"
2,"大信会计师事务所（特殊普通合伙）",1,"20008","972"
3,"北京中银律师事务所",1,"11436","972"
4,"亚洲(北京)资产评估有限公司",1,"30053","972"
1,"海通证券股份有限公司",1,"0_1035","801"
2,"中汇会计师事务所（特殊普通合伙）",1,"20030","801"
3,"上海市锦天城律师事务所",1,"10004","801"
4,"上海东洲资产评估有限公司",1,"30038","801"
1,"中信建投证券股份有限公司",1,"0_1095","917"
2,"天健会计师事务所（特殊普通合伙）",1,"20024","917"
3,"北京德恒律师事务所",1,"10003","917"
1,"华泰联合证券有限责任公司",1,"0_1047","811"
2,"大信会计师事务所（特殊普通合伙）",1,"20008","811"
3,"北京市浩天信和律师事务所",1,"11434","811"
1,"招商证券股份有限公司",1,"0_1084","925"
2,"大华会计师事务所（特殊普通合伙）",1,"20007","925"
3,"北京市君合律师事务所",1,"10020","925"
4,"北京中企华资产评估有限责任公司",1,"30015","925"
1,"中信建投证券股份有限公司",1,"0_1095","847"
2,"普华永道中天会计师事务所（特殊普通合伙）",1,"20018","847"
3,"北京市金杜律师事务所",1,"10009","847"
4,"坤元资产评估有限公司",1,"30032","847"
1,"招商证券股份有限公司",1,"0_1084","645"
2,"华兴会计师事务所（特殊普通合伙）",1,"20010","645"
3,"北京市通商律师事务所",1,"10030","645"
4,"广东联信资产评估土地房地产估价有限公司",1,"30023","645"
1,"中信建投证券股份有限公司",1,"0_1095","1016"
1,"长城证券股份有限公司",2,"0_1008","1016"
2,"德勤华永会计师事务所（特殊普通合伙）",1,"20009","1016"
3,"北京市君合律师事务所",1,"10020","1016"
4,"中联资产评估集团有限公司",1,"30060","1016"
4,"金证（上海）资产评估有限公司",2,"30029","1016"
1,"海通证券股份有限公司",1,"0_1035","939"
2,"普华永道中天会计师事务所（特殊普通合伙）",1,"20018","939"
3,"上海市锦天城律师事务所",1,"10004","939"
4,"银信资产评估有限公司",1,"30054","939"
1,"华泰联合证券有限责任公司",1,"0_1047","508"
2,"立信会计师事务所（特殊普通合伙）",1,"20015","508"
3,"北京德恒律师事务所",1,"10003","508"
4,"江苏金证通资产评估房地产估价有限公司",1,"30029","508"
1,"国金证券股份有限公司",1,"0_1028","825"
2,"天职国际会计师事务所（特殊普通合伙）",1,"20025","825"
3,"湖南启元律师事务所",1,"10018","825"
4,"沃克森（北京）国际资产评估有限公司",1,"30051","825"
1,"华泰联合证券有限责任公司",1,"0_1047","707"
2,"大华会计师事务所（特殊普通合伙）",1,"20007","707"
3,"北京市中伦律师事务所",1,"10006","707"
4,"中联资产评估集团有限公司",1,"30060","707"
1,"海通证券股份有限公司",1,"0_1035","786"
2,"中汇会计师事务所（特殊普通合伙）",1,"20030","786"
3,"湖南启元律师事务所",1,"10018","786"
4,"天源资产评估有限公司",1,"30047","786"
1,"中信证券股份有限公司",1,"0_1096","828"
2,"天健会计师事务所（特殊普通合伙）",1,"20024","828"
3,"浙江天册律师事务所",1,"10017","828"
4,"坤元资产评估有限公司",1,"30032","828"
1,"海通证券股份有限公司",1,"0_1035","819"
2,"大信会计师事务所（特殊普通合伙）",1,"20008","819"
3,"上海市瑛明律师事务所",1,"10053","819"
4,"中京民信（北京）资产评估有限公司",1,"30059","819"
4,"北京中天华资产评估有限责任公司",2,"30018","819"
1,"海通证券股份有限公司",1,"0_1035","716"
2,"立信会计师事务所（特殊普通合伙）",1,"20015","716"
3,"北京德恒律师事务所",1,"10003","716"
4,"中水致远资产评估有限公司",1,"30063","716"
1,"中信证券股份有限公司",1,"0_1096","830"
2,"普华永道中天会计师事务所（特殊普通合伙）",1,"20018","830"
3,"北京市中伦律师事务所",1,"10006","830"
4,"上海东洲资产评估有限公司",1,"30038","830"
1,"国元证券股份有限公司",1,"0_1034","865"
2,"天职国际会计师事务所（特殊普通合伙）",1,"20025","865"
3,"上海市广发律师事务所",1,"10026","865"
4,"沃克森（北京）国际资产评估有限公司",1,"30051","865"
1,"华泰联合证券有限责任公司",1,"0_1047","817"
2,"大信会计师事务所（特殊普通合伙）",1,"20008","817"
3,"北京德恒律师事务所",1,"10003","817"
4,"中水致远资产评估有限公司",1,"30063","817"
1,"国泰君安证券股份有限公司",1,"0_1032","868"
2,"致同会计师事务所（特殊普通合伙）",1,"20029","868"
3,"北京德和衡律师事务所",1,"10037","868"
4,"中联资产评估集团有限公司",1,"30060","868"
1,"国信证券股份有限公司",1,"0_1033","582"
2,"致同会计师事务所（特殊普通合伙）",1,"20029","582"
3,"上海市锦天城律师事务所",1,"10004","582"
4,"中水致远资产评估有限公司",1,"30063","582"
1,"海通证券股份有限公司",1,"0_1035","505"
2,"立信会计师事务所（特殊普通合伙）",1,"20015","505"
3,"北京市金杜律师事务所",1,"10009","505"
4,"中联资产评估集团有限公司",1,"30060","505"
1,"申万宏源证券承销保荐有限责任公司",1,"0_1066","833"
2,"天健会计师事务所（特殊普通合伙）",1,"20024","833"
3,"北京市竞天公诚律师事务所",1,"10012","833"
1,"民生证券股份有限公司",1,"0_1058","521"
2,"信永中和会计师事务所（特殊普通合伙）",1,"20027","521"
3,"上海市锦天城律师事务所",1,"10004","521"
4,"万隆（上海）资产评估有限公司",1,"30071","521"
1,"国元证券股份有限公司",1,"0_1034","820"
2,"容诚会计师事务所（特殊普通合伙）",1,"20012","820"
3,"安徽天禾律师事务所",1,"10019","820"
4,"中水致远资产评估有限公司",1,"30063","820"
1,"华泰联合证券有限责任公司",1,"0_1047","1013"
2,"立信会计师事务所（特殊普通合伙）",1,"20015","1013"
3,"北京国枫律师事务所",1,"10008","1013"
1,"国泰君安证券股份有限公司",1,"0_1032","685"
2,"天职国际会计师事务所（特殊普通合伙）",1,"20025","685"
3,"国浩律师（上海）事务所",1,"11420","685"
4,"江苏华信资产评估有限公司",1,"30028","685"
1,"华泰联合证券有限责任公司",1,"0_1047","812"
2,"立信会计师事务所（特殊普通合伙）",1,"20015","812"
3,"北京市天元律师事务所",1,"10014","812"
4,"银信资产评估有限公司",1,"30054","812"
1,"中信建投证券股份有限公司",1,"0_1095","649"
2,"立信中联会计师事务所（特殊普通合伙）",1,"20016","649"
3,"国浩律师（南京）事务所",1,"11428","649"
4,"上海申威资产评估有限公司",1,"30040","649"
1,"国泰君安证券股份有限公司",1,"0_1032","344"
2,"天健会计师事务所（特殊普通合伙）",1,"20024","344"
3,"国浩律师（上海）事务所",1,"11420","344"
4,"坤元资产评估有限公司",1,"30032","344"
1,"中国国际金融股份有限公司",1,"0_1087","876"
2,"立信会计师事务所（特殊普通合伙）",1,"20015","876"
3,"上海市锦天城律师事务所",1,"10004","876"
4,"上海东洲资产评估有限公司",1,"30038","876"
1,"中信证券股份有限公司",1,"0_1096","821"
2,"立信会计师事务所（特殊普通合伙）",1,"20015","821"
3,"北京德恒律师事务所",1,"10003","821"
4,"上海东洲资产评估有限公司",1,"30038","821"
1,"中国国际金融股份有限公司",1,"0_1087","863"
2,"普华永道中天会计师事务所（特殊普通合伙）",1,"20018","863"
3,"北京市中伦律师事务所",1,"10006","863"
1,"华泰联合证券有限责任公司",1,"0_1047","580"
2,"立信会计师事务所（特殊普通合伙）",1,"20015","580"
3,"北京市天元律师事务所",1,"10014","580"
4,"上海立信资产评估有限公司",1,"30039","580"
1,"国金证券股份有限公司",1,"0_1028","511"
2,"天职国际会计师事务所（特殊普通合伙）",1,"20025","511"
3,"上海市锦天城律师事务所",1,"10004","511"
4,"银信资产评估有限公司",1,"30054","511"
1,"中国国际金融股份有限公司",1,"0_1087","875"
2,"大华会计师事务所（特殊普通合伙）",1,"20007","875"
3,"北京市金杜律师事务所",1,"10009","875"
4,"上海申威资产评估有限公司",1,"30040","875"
1,"国泰君安证券股份有限公司",1,"0_1032","846"
2,"安永华明会计师事务所（特殊普通合伙）",1,"20001","846"
3,"北京市君合律师事务所",1,"10020","846"
4,"上海立信资产评估有限公司",1,"30039","846"
1,"中信证券股份有限公司",1,"0_1096","436"
2,"容诚会计师事务所（特殊普通合伙）",1,"20012","436"
3,"辽宁恒信律师事务所",1,"10188","436"
4,"北京天健兴业资产评估有限公司",1,"30007","436"
1,"中信证券股份有限公司",1,"0_1096","399"
2,"天健会计师事务所（特殊普通合伙）",1,"20024","399"
3,"北京德恒律师事务所",1,"10003","399"
4,"坤元资产评估有限公司",1,"30032","399"
1,"申万宏源证券承销保荐有限责任公司",1,"0_1066","781"
2,"天健会计师事务所（特殊普通合伙）",1,"20024","781"
3,"北京市中伦律师事务所",1,"10006","781"
4,"北京中同华资产评估有限公司",1,"30019","781"
4,"上海申威资产评估有限公司",2,"30040","781"
1,"招商证券股份有限公司",1,"0_1084","771"
2,"致同会计师事务所（特殊普通合伙）",1,"20029","771"
3,"上海市通力律师事务所",1,"10038","771"
4,"厦门市大学资产评估土地房地产估价有限责任公司",1,"30052","771"
1,"中国国际金融股份有限公司",1,"0_1087","857"
2,"普华永道中天会计师事务所（特殊普通合伙）",1,"20018","857"
3,"北京市金杜律师事务所",1,"10009","857"
4,"万邦资产评估有限公司",1,"30049","857"
1,"华泰联合证券有限责任公司",1,"0_1047","591"
2,"立信会计师事务所（特殊普通合伙）",1,"20015","591"
3,"北京市竞天公诚律师事务所",1,"10012","591"
4,"银信资产评估有限公司",1,"30054","591"
1,"安信证券股份有限公司",1,"0_1002","745"
1,"华泰联合证券有限责任公司",2,"0_1047","745"
2,"天职国际会计师事务所（特殊普通合伙）",1,"20025","745"
3,"北京观韬中茂律师事务所",1,"10028","745"
1,"华英证券有限责任公司",1,"0_1049","843"
2,"容诚会计师事务所（特殊普通合伙）",1,"20012","843"
3,"北京市天元律师事务所",1,"10014","843"
4,"北京国融兴华资产评估有限责任公司",1,"30003","843"
1,"中信建投证券股份有限公司",1,"0_1095","899"
2,"中兴华会计师事务所（特殊普通合伙）",1,"20038","899"
3,"北京市中伦律师事务所",1,"10006","899"
4,"北京北方亚事资产评估事务所（特殊普通合伙）",1,"30002","899"
2,"安永华明会计师事务所（特殊普通合伙）",1,"20001","723"
3,"上海市锦天城律师事务所",1,"10004","723"
4,"上海东洲资产评估有限公司",1,"30038","723"
1,"中信证券股份有限公司",1,"0_1096","783"
2,"毕马威华振会计师事务所（特殊普通合伙）",1,"20006","783"
3,"北京国枫律师事务所",1,"10008","783"
4,"北京中企华资产评估有限责任公司",1,"30015","783"
1,"国信证券股份有限公司",1,"0_1033","837"
2,"天健会计师事务所（特殊普通合伙）",1,"20024","837"
3,"浙江天册律师事务所",1,"10017","837"
4,"坤元资产评估有限公司",1,"30032","837"
1,"申万宏源证券承销保荐有限责任公司",1,"0_1066","814"
2,"信永中和会计师事务所（特殊普通合伙）",1,"20027","814"
3,"北京市金杜律师事务所",1,"10009","814"
4,"北京中同华资产评估有限公司",1,"30019","814"
1,"民生证券股份有限公司",1,"0_1058","753"
2,"江苏公证天业会计师事务所（特殊普通合伙）",1,"20013","753"
3,"上海市锦天城律师事务所",1,"10004","753"
4,"江苏中企华中天资产评估有限公司",1,"30030","753"
1,"中信建投证券股份有限公司",1,"0_1095","850"
2,"天衡会计师事务所（特殊普通合伙）",1,"20023","850"
3,"北京市天元律师事务所",1,"10014","850"
4,"北京天健兴业资产评估有限公司",1,"30007","850"
1,"海通证券股份有限公司",1,"0_1035","722"
2,"天健会计师事务所（特殊普通合伙）",1,"20024","722"
3,"浙江天册律师事务所",1,"10017","722"
4,"坤元资产评估有限公司",1,"30032","722"
1,"招商证券股份有限公司",1,"0_1084","780"
2,"容诚会计师事务所（特殊普通合伙）",1,"20012","780"
3,"北京市天元律师事务所",1,"10014","780"
4,"中水致远资产评估有限公司",1,"30063","780"
1,"中信建投证券股份有限公司",1,"0_1095","838"
2,"天衡会计师事务所（特殊普通合伙）",1,"20023","838"
3,"北京市金杜律师事务所",1,"10009","838"
4,"中通诚资产评估有限公司",1,"30064","838"
1,"国泰君安证券股份有限公司",1,"0_1032","747"
2,"中汇会计师事务所（特殊普通合伙）",1,"20030","747"
3,"浙江天册律师事务所",1,"10017","747"
4,"天源资产评估有限公司",1,"30047","747"
1,"渤海证券股份有限公司",1,"0_1003","795"
2,"立信会计师事务所（特殊普通合伙）",1,"20015","795"
3,"上海市锦天城律师事务所",1,"10004","795"
4,"银信资产评估有限公司",1,"30054","795"
1,"中信证券股份有限公司",1,"0_1096","743"
2,"大信会计师事务所（特殊普通合伙）",1,"20008","743"
3,"北京市竞天公诚律师事务所",1,"10012","743"
4,"上海申威资产评估有限公司",1,"30040","743"
1,"中信建投证券股份有限公司",1,"0_1095","788"
2,"天健会计师事务所（特殊普通合伙）",1,"20024","788"
3,"上海东方华银律师事务所",1,"10071","788"
4,"开元资产评估有限公司",1,"30031","788"
1,"中国国际金融股份有限公司",1,"0_1087","835"
2,"德勤华永会计师事务所（特殊普通合伙）",1,"20009","835"
3,"国浩律师（杭州）事务所",1,"11419","835"
4,"开元资产评估有限公司",1,"30031","835"
1,"国金证券股份有限公司",1,"0_1028","694"
2,"容诚会计师事务所（特殊普通合伙）",1,"20012","694"
3,"上海市锦天城律师事务所",1,"10004","694"
4,"江苏华信资产评估有限公司",1,"30028","694"
1,"中信证券股份有限公司",1,"0_1096","728"
2,"立信会计师事务所（特殊普通合伙）",1,"20015","728"
3,"北京雍行律师事务所",1,"11433","728"
4,"银信资产评估有限公司",1,"30054","728"
1,"民生证券股份有限公司",1,"0_1058","810"
2,"天衡会计师事务所（特殊普通合伙）",1,"20023","810"
3,"北京市环球律师事务所",1,"10061","810"
4,"江苏中企华中天资产评估有限公司",1,"30030","810"
1,"中信证券股份有限公司",1,"0_1096","699"
2,"大信会计师事务所（特殊普通合伙）",1,"20008","699"
3,"北京国枫律师事务所",1,"10008","699"
4,"中铭国际资产评估（北京）有限责任公司",1,"30061","699"
1,"民生证券股份有限公司",1,"0_1058","957"
2,"立信会计师事务所（特殊普通合伙）",1,"20015","957"
3,"北京市中伦律师事务所",1,"10006","957"
4,"广东联信资产评估土地房地产估价有限公司",1,"30023","957"
1,"中信证券股份有限公司",1,"0_1096","746"
2,"中汇会计师事务所（特殊普通合伙）",1,"20030","746"
3,"北京德恒律师事务所",1,"10003","746"
4,"北京中天华资产评估有限责任公司",1,"30018","746"
1,"金元证券股份有限公司",1,"0_1053","644"
2,"福建华兴会计师事务所（特殊普通合伙）",1,"20010","644"
3,"北京市康达律师事务所",1,"10011","644"
4,"亚洲(北京)资产评估有限公司",1,"30053","644"
1,"安信证券股份有限公司",1,"0_1002","599"
2,"天职国际会计师事务所（特殊普通合伙）",1,"20025","599"
3,"北京德恒律师事务所",1,"10003","599"
4,"北京国融兴华资产评估有限责任公司",1,"30003","599"
1,"安信证券股份有限公司",1,"0_1002","845"
2,"信永中和会计师事务所（特殊普通合伙）",1,"20027","845"
3,"上海市锦天城律师事务所",1,"10004","845"
4,"北京天圆开资产评估有限公司",1,"30008","845"
1,"中信建投证券股份有限公司",1,"0_1095","839"
2,"中天运会计师事务所（特殊普通合伙）",1,"20035","839"
3,"北京市大成律师事务所",1,"10001","839"
4,"北京中天华资产评估有限责任公司",1,"30018","839"
4,"北京中企华资产评估有限责任公司",2,"30015","839"
1,"国元证券股份有限公司",1,"0_1034","818"
2,"致同会计师事务所（特殊普通合伙）",1,"20029","818"
3,"国浩律师（上海）事务所",1,"11420","818"
4,"中水致远资产评估有限公司",1,"30063","818"
1,"海通证券股份有限公司",1,"0_1035","760"
2,"立信会计师事务所（特殊普通合伙）",1,"20015","760"
3,"上海市锦天城律师事务所",1,"10004","760"
1,"中国国际金融股份有限公司",1,"0_1087","658"
2,"普华永道中天会计师事务所（特殊普通合伙）",1,"20018","658"
3,"北京市中伦律师事务所",1,"10006","658"
1,"国信证券股份有限公司",1,"0_1033","730"
2,"容诚会计师事务所（特殊普通合伙）",1,"20012","730"
3,"北京市君合律师事务所",1,"10020","730"
4,"上海众华资产评估有限公司",1,"30041","730"
1,"东方证券承销保荐有限公司",1,"0_1016","785"
2,"天健会计师事务所（特殊普通合伙）",1,"20024","785"
3,"浙江天册律师事务所",1,"10017","785"
4,"坤元资产评估有限公司",1,"30032","785"
1,"中国国际金融股份有限公司",1,"0_1087","690"
2,"中天运会计师事务所（特殊普通合伙）",1,"20035","690"
3,"上海市锦天城律师事务所",1,"10004","690"
4,"北京天健兴业资产评估有限公司",1,"30007","690"
1,"中信证券股份有限公司",1,"0_1096","430"
1,"五矿证券有限公司",2,"0_1074","430"
2,"天职国际会计师事务所（特殊普通合伙）",1,"20025","430"
3,"北京市嘉源律师事务所",1,"10032","430"
4,"北京中企华资产评估有限责任公司",1,"30015","430"
1,"中国国际金融股份有限公司",1,"0_1087","551"
2,"天职国际会计师事务所（特殊普通合伙）",1,"20025","551"
3,"北京德恒律师事务所",1,"10003","551"
4,"沃克森（北京）国际资产评估有限公司",1,"30051","551"
1,"东兴证券股份有限公司",1,"0_1019","648"
2,"大华会计师事务所（特殊普通合伙）",1,"20007","648"
3,"上海市锦天城律师事务所",1,"10004","648"
1,"华泰联合证券有限责任公司",1,"0_1047","589"
2,"毕马威华振会计师事务所（特殊普通合伙）",1,"20006","589"
3,"北京市天元律师事务所",1,"10014","589"
4,"亚洲(北京)资产评估有限公司",1,"30053","589"
1,"中信证券股份有限公司",1,"0_1096","687"
2,"立信会计师事务所（特殊普通合伙）",1,"20015","687"
3,"国浩律师（上海）事务所",1,"11420","687"
4,"天津中联资产评估有限责任公司",1,"30046","687"
1,"东兴证券股份有限公司",1,"0_1019","860"
2,"大华会计师事务所（特殊普通合伙）",1,"20007","860"
3,"北京市环球律师事务所",1,"10061","860"
4,"开元资产评估有限公司",1,"30031","860"
1,"中信建投证券股份有限公司",1,"0_1095","739"
2,"天健会计师事务所（特殊普通合伙）",1,"20024","739"
3,"上海市锦天城律师事务所",1,"10004","739"
1,"中信证券股份有限公司",1,"0_1096","822"
2,"容诚会计师事务所（特殊普通合伙）",1,"20012","822"
3,"北京市嘉源律师事务所",1,"10032","822"
4,"中通诚资产评估有限公司",1,"30064","822"
1,"中国国际金融股份有限公司",1,"0_1087","574"
2,"天健会计师事务所（特殊普通合伙）",1,"20024","574"
3,"北京国枫律师事务所",1,"10008","574"
4,"沃克森（北京）国际资产评估有限公司",1,"30051","574"
1,"国信证券股份有限公司",1,"0_1033","727"
2,"致同会计师事务所（特殊普通合伙）",1,"20029","727"
3,"国信信扬律师事务所",1,"10034","727"
4,"沃克森（北京）国际资产评估有限公司",1,"30051","727"
1,"中信建投证券股份有限公司",1,"0_1095","807"
2,"大信会计师事务所（特殊普通合伙）",1,"20008","807"
3,"北京市康达律师事务所",1,"10011","807"
4,"中发国际资产评估有限公司",1,"30056","807"
1,"中国国际金融股份有限公司",1,"0_1087","710"
2,"德勤华永会计师事务所（特殊普通合伙）",1,"20009","710"
3,"北京市君合律师事务所",1,"10020","710"
4,"上海众华资产评估有限公司",1,"30041","710"
1,"国泰君安证券股份有限公司",1,"0_1032","769"
2,"天健会计师事务所（特殊普通合伙）",1,"20024","769"
3,"北京市金杜律师事务所",1,"10009","769"
1,"兴业证券股份有限公司",1,"0_1081","686"
2,"致同会计师事务所（特殊普通合伙）",1,"20029","686"
3,"福建至理律师事务所",1,"10056","686"
4,"福建联合中和资产评估土地房地产估价有限公司",1,"30021","686"
4,"北京中企华资产评估有限责任公司",2,"30015","686"
1,"东兴证券股份有限公司",1,"0_1019","737"
2,"天健会计师事务所（特殊普通合伙）",1,"20024","737"
3,"上海市广发律师事务所",1,"10026","737"
4,"万隆（上海）资产评估有限公司",1,"30071","737"
1,"中国国际金融股份有限公司",1,"0_1087","703"
1,"华泰联合证券有限责任公司",2,"0_1047","703"
2,"致同会计师事务所（特殊普通合伙）",1,"20029","703"
3,"北京市金杜律师事务所",1,"10009","703"
1,"国泰君安证券股份有限公司",1,"0_1032","787"
2,"立信会计师事务所（特殊普通合伙）",1,"20015","787"
3,"北京市中伦律师事务所",1,"10006","787"
4,"中通诚资产评估有限公司",1,"30064","787"
1,"浙商证券股份有限公司",1,"0_1085","789"
2,"中汇会计师事务所（特殊普通合伙）",1,"20030","789"
3,"北京市金杜律师事务所",1,"10009","789"
4,"万隆（上海）资产评估有限公司",1,"30071","789"
1,"国元证券股份有限公司",1,"0_1034","751"
2,"容诚会计师事务所（特殊普通合伙）",1,"20012","751"
3,"北京市康达律师事务所",1,"10011","751"
4,"中水致远资产评估有限公司",1,"30063","751"
1,"安信证券股份有限公司",1,"0_1002","592"
2,"天健会计师事务所（特殊普通合伙）",1,"20024","592"
3,"广东信达律师事务所",1,"10010","592"
4,"北京亚太联华资产评估有限公司",1,"30010","592"
1,"民生证券股份有限公司",1,"0_1058","779"
2,"大华会计师事务所（特殊普通合伙）",1,"20007","779"
3,"北京市君致律师事务所",1,"10024","779"
4,"中联资产评估集团有限公司",1,"30060","779"
1,"中信证券股份有限公司",1,"0_1096","502"
2,"立信会计师事务所（特殊普通合伙）",1,"20015","502"
3,"北京观韬中茂律师事务所",1,"10028","502"
4,"银信资产评估有限公司",1,"30054","502"
4,"中联资产评估集团有限公司",2,"30060","502"
1,"中信证券股份有限公司",1,"0_1096","696"
2,"安永华明会计师事务所（特殊普通合伙）",1,"20001","696"
3,"上海市锦天城律师事务所",1,"10004","696"
4,"亚洲(北京)资产评估有限公司",1,"30053","696"
1,"中泰证券股份有限公司",1,"0_1093","590"
2,"容诚会计师事务所（特殊普通合伙）",1,"20012","590"
3,"北京海润天睿律师事务所",1,"10021","590"
4,"厦门市大学资产评估土地房地产估价有限责任公司",1,"30052","590"
1,"国泰君安证券股份有限公司",1,"0_1032","715"
2,"致同会计师事务所（特殊普通合伙）",1,"20029","715"
3,"国浩律师（上海）事务所",1,"11420","715"
4,"银信资产评估有限公司",1,"30054","715"
1,"东吴证券股份有限公司",1,"0_1018","808"
2,"容诚会计师事务所（特殊普通合伙）",1,"20012","808"
3,"国浩律师（南京）事务所",1,"11428","808"
4,"上海申威资产评估有限公司",1,"30040","808"
1,"西部证券股份有限公司",1,"0_1075","641"
2,"天健会计师事务所（特殊普通合伙）",1,"20024","641"
3,"北京市康达律师事务所",1,"10011","641"
4,"开元资产评估有限公司",1,"30031","641"
1,"中信证券股份有限公司",1,"0_1096","665"
2,"上会会计师事务所（特殊普通合伙）",1,"20021","665"
3,"上海泽昌律师事务所",1,"11432","665"
4,"万隆（上海）资产评估有限公司",1,"30071","665"
1,"国金证券股份有限公司",1,"0_1028","749"
2,"四川华信（集团）会计师事务所（特殊普通合伙）",1,"20022","749"
3,"北京市康达律师事务所",1,"10011","749"
4,"国众联资产评估土地房地产估价有限公司",1,"30026","749"
1,"浙商证券股份有限公司",1,"0_1085","468"
2,"天健会计师事务所（特殊普通合伙）",1,"20024","468"
3,"国浩律师（杭州）事务所",1,"11419","468"
1,"中信证券股份有限公司",1,"0_1096","757"
2,"大华会计师事务所（特殊普通合伙）",1,"20007","757"
3,"上海市锦天城律师事务所",1,"10004","757"
4,"国众联资产评估土地房地产估价有限公司",1,"30026","757"
1,"华泰联合证券有限责任公司",1,"0_1047","559"
2,"大华会计师事务所（特殊普通合伙）",1,"20007","559"
3,"北京市中伦律师事务所",1,"10006","559"
4,"山东正源和信资产评估有限公司",1,"30036","559"
1,"海通证券股份有限公司",1,"0_1035","709"
2,"立信会计师事务所（特殊普通合伙）",1,"20015","709"
3,"湖南金州律师事务所",1,"10075","709"
4,"湖北众联资产评估有限公司",1,"30027","709"
1,"中银国际证券股份有限公司",1,"0_1097","635"
2,"天健会计师事务所（特殊普通合伙）",1,"20024","635"
3,"北京海润天睿律师事务所",1,"10021","635"
4,"中京民信(北京)资产评估有限公司",1,"30059","635"
1,"国海证券股份有限公司",1,"0_1027","632"
2,"大信会计师事务所（特殊普通合伙）",1,"20008","632"
3,"国浩律师（深圳）事务所",1,"11421","632"
4,"国众联资产评估土地房地产估价有限公司",1,"30026","632"
1,"民生证券股份有限公司",1,"0_1058","711"
2,"安永华明会计师事务所（特殊普通合伙）",1,"20001","711"
3,"北京国枫律师事务所",1,"10008","711"
4,"广东联信资产评估土地房地产估价有限公司",1,"30023","711"
1,"国元证券股份有限公司",1,"0_1034","705"
2,"天健会计师事务所（特殊普通合伙）",1,"20024","705"
3,"安徽承义律师事务所",1,"10059","705"
4,"安徽中联国信资产评估有限责任公司",1,"30001","705"
1,"国金证券股份有限公司",1,"0_1028","668"
2,"天健会计师事务所（特殊普通合伙）",1,"20024","668"
3,"上海泽昌律师事务所",1,"11432","668"
4,"坤元资产评估有限公司",1,"30032","668"
1,"华安证券股份有限公司",1,"0_1040","832"
2,"天健会计师事务所（特殊普通合伙）",1,"20024","832"
3,"北京市中伦律师事务所",1,"10006","832"
4,"中瑞世联资产评估集团有限公司",1,"30062","832"
1,"招商证券股份有限公司",1,"0_1084","577"
2,"天健会计师事务所（特殊普通合伙）",1,"20024","577"
3,"北京市中伦律师事务所",1,"10006","577"
4,"北京亚太联华资产评估有限公司",1,"30010","577"
1,"国泰君安证券股份有限公司",1,"0_1032","823"
2,"安永华明会计师事务所（特殊普通合伙）",1,"20001","823"
3,"北京市中伦律师事务所",1,"10006","823"
4,"上海东洲资产评估有限公司",1,"30038","823"
1,"民生证券股份有限公司",1,"0_1058","704"
2,"大华会计师事务所（特殊普通合伙）",1,"20007","704"
3,"北京市天元律师事务所",1,"10014","704"
4,"中铭国际资产评估（北京）有限责任公司",1,"30061","704"
1,"华创证券有限责任公司",1,"0_1041","634"
2,"天职国际会计师事务所（特殊普通合伙）",1,"20025","634"
3,"北京市天元律师事务所",1,"10014","634"
4,"沃克森（北京）国际资产评估有限公司",1,"30051","634"
1,"中国国际金融股份有限公司",1,"0_1087","560"
2,"德勤华永会计师事务所（特殊普通合伙）",1,"20009","560"
3,"北京市君合律师事务所",1,"10020","560"
4,"中水致远资产评估有限公司",1,"30063","560"
1,"中信证券股份有限公司",1,"0_1096","549"
2,"江苏苏亚金诚会计师事务所（特殊普通合伙）",1,"20014","549"
3,"上海市锦天城律师事务所",1,"10004","549"
4,"江苏中企华中天资产评估有限公司",1,"30030","549"
1,"安信证券股份有限公司",1,"0_1002","856"
2,"天健会计师事务所（特殊普通合伙）",1,"20024","856"
3,"上海市锦天城律师事务所",1,"10004","856"
4,"天源资产评估有限公司",1,"30047","856"
1,"兴业证券股份有限公司",1,"0_1081","688"
2,"信永中和会计师事务所（特殊普通合伙）",1,"20027","688"
3,"北京德恒律师事务所",1,"10003","688"
4,"北京中同华资产评估有限公司",1,"30019","688"
1,"安信证券股份有限公司",1,"0_1002","600"
2,"信永中和会计师事务所（特殊普通合伙）",1,"20027","600"
3,"国浩律师（杭州）事务所",1,"11419","600"
4,"坤元资产评估有限公司",1,"30032","600"
1,"中信证券股份有限公司",1,"0_1096","718"
2,"致同会计师事务所（特殊普通合伙）",1,"20029","718"
3,"北京市中伦律师事务所",1,"10006","718"
4,"中水致远资产评估有限公司",1,"30063","718"
1,"招商证券股份有限公司",1,"0_1084","815"
2,"容诚会计师事务所（特殊普通合伙）",1,"20012","815"
3,"北京市中伦律师事务所",1,"10006","815"
4,"北京中同华资产评估有限公司",1,"30019","815"
4,"北京中企华资产评估有限责任公司",2,"30015","815"
1,"中信证券股份有限公司",1,"0_1096","575"
2,"容诚会计师事务所（特殊普通合伙）",1,"20012","575"
3,"北京市中伦律师事务所",1,"10006","575"
4,"厦门市大学资产评估土地房地产估价有限责任公司",1,"30052","575"
1,"英大证券有限责任公司",1,"0_1083","596"
2,"中勤万信会计师事务所（特殊普通合伙）",1,"20031","596"
3,"上海市瑛明律师事务所",1,"10053","596"
