"file_id","file_name","file_url","publish_time","file_type_of_process","file_type_of_audit","file_type_of_process_desc","file_type_of_audit_desc","company_name","stage","stage_name","project_id","company_id","publish_date"
"科凡家居股份有限公司_1-1 招股说明书（申报稿）.pdf","科凡家居股份有限公司_1-1 招股说明书（申报稿）.pdf","http://reportdocs.static.szse.cn/UpFiles/rasinfodisc1/202303/RAS_202303_0F8569E1C9B2491A827D66FD606A2B6A.pdf",1677772800000,4,3,"申报稿","招股说明书","科凡家居股份有限公司",4,"申报稿","科凡家居股份有限公司","科凡家居股份有限公司","2023-03-03"
"科凡家居股份有限公司_3-2-1 财务报表及审计报告.pdf","科凡家居股份有限公司_3-2-1 财务报表及审计报告.pdf","http://reportdocs.static.szse.cn/UpFiles/rasinfodisc1/202303/RAS_202303_CC09E45BA17D4E2C9D408B8A21F05E47.pdf",1677772800000,4,,"申报稿","审计报告","科凡家居股份有限公司",4,"申报稿","科凡家居股份有限公司","科凡家居股份有限公司","2023-03-03"
"深圳华智融科技股份有限公司_3-1-2 发行保荐书.pdf","深圳华智融科技股份有限公司_3-1-2 发行保荐书.pdf","http://reportdocs.static.szse.cn/UpFiles/rasinfodisc1/202303/RAS_202303_64EB65B401564E009C35235B9CF9DF2C.pdf",1677772800000,4,,"申报稿","发行保荐书","深圳华智融科技股份有限公司",4,"申报稿","深圳华智融科技股份有限公司","深圳华智融科技股份有限公司","2023-03-03"
"深圳市华舟海洋发展股份有限公司_3-1-3 上市保荐书.pdf","深圳市华舟海洋发展股份有限公司_3-1-3 上市保荐书.pdf","http://reportdocs.static.szse.cn/UpFiles/rasinfodisc1/202303/RAS_202303_848D928ED740450493DAB9D41EC1050B.pdf",1677772800000,4,,"申报稿","上市保荐书","深圳市华舟海洋发展股份有限公司",4,"申报稿","深圳市华舟海洋发展股份有限公司","深圳市华舟海洋发展股份有限公司","2023-03-03"
"深圳市华舟海洋发展股份有限公司_3-2-1 财务报表及审计报告.pdf","深圳市华舟海洋发展股份有限公司_3-2-1 财务报表及审计报告.pdf","http://reportdocs.static.szse.cn/UpFiles/rasinfodisc1/202303/RAS_202303_64425C57DC3A4AE8AAA180370BBDEF62.pdf",1677772800000,4,,"申报稿","审计报告","深圳市华舟海洋发展股份有限公司",4,"申报稿","深圳市华舟海洋发展股份有限公司","深圳市华舟海洋发展股份有限公司","2023-03-03"
"深圳市华舟海洋发展股份有限公司_3-3-1 法律意见书.pdf","深圳市华舟海洋发展股份有限公司_3-3-1 法律意见书.pdf","http://reportdocs.static.szse.cn/UpFiles/rasinfodisc1/202303/RAS_202303_D6AB15CA97374A8EB256CE35FA7C40D5.pdf",1677772800000,4,,"申报稿","法律意见书","深圳市华舟海洋发展股份有限公司",4,"申报稿","深圳市华舟海洋发展股份有限公司","深圳市华舟海洋发展股份有限公司","2023-03-03"
"苏州鲜活饮品股份有限公司_1-1招股说明书（申报稿）.pdf","苏州鲜活饮品股份有限公司_1-1招股说明书（申报稿）.pdf","http://reportdocs.static.szse.cn/UpFiles/rasinfodisc1/202303/RAS_202303_5F1C5863372244A4A76DDA5CD875F4C2.pdf",1677772800000,4,3,"申报稿","招股说明书","苏州鲜活饮品股份有限公司",4,"申报稿","苏州鲜活饮品股份有限公司","苏州鲜活饮品股份有限公司","2023-03-03"
"四川恒邦能源股份有限公司_3-1-2 发行保荐书.pdf","四川恒邦能源股份有限公司_3-1-2 发行保荐书.pdf","http://reportdocs.static.szse.cn/UpFiles/rasinfodisc1/202303/RAS_202303_F746601B23A048F39E8D0379AADF7ABA.pdf",1677772800000,4,,"申报稿","发行保荐书","四川恒邦能源股份有限公司",4,"申报稿","四川恒邦能源股份有限公司","四川恒邦能源股份有限公司","2023-03-03"
"四川恒邦能源股份有限公司_3-1-3 上市保荐书.pdf","四川恒邦能源股份有限公司_3-1-3 上市保荐书.pdf","http://reportdocs.static.szse.cn/UpFiles/rasinfodisc1/202303/RAS_202303_FFBF0AC4A71C4D098C3E3C8AFA59D3FD.pdf",1677772800000,4,,"申报稿","上市保荐书","四川恒邦能源股份有限公司",4,"申报稿","四川恒邦能源股份有限公司","四川恒邦能源股份有限公司","2023-03-03"
"四川恒邦能源股份有限公司_3-2-1 财务报告及审计报告.pdf","四川恒邦能源股份有限公司_3-2-1 财务报告及审计报告.pdf","http://reportdocs.static.szse.cn/UpFiles/rasinfodisc1/202303/RAS_202303_2AE52008B34246AE83CAF224FA4B4AF8.pdf",1677772800000,4,,"申报稿","审计报告","四川恒邦能源股份有限公司",4,"申报稿","四川恒邦能源股份有限公司","四川恒邦能源股份有限公司","2023-03-03"
"四川恒邦能源股份有限公司_3-3-1 法律意见书.pdf","四川恒邦能源股份有限公司_3-3-1 法律意见书.pdf","http://reportdocs.static.szse.cn/UpFiles/rasinfodisc1/202303/RAS_202303_DB413003EF4649ACBE071F8941117F72.pdf",1677772800000,4,,"申报稿","法律意见书","四川恒邦能源股份有限公司",4,"申报稿","四川恒邦能源股份有限公司","四川恒邦能源股份有限公司","2023-03-03"
"深圳市华舟海洋发展股份有限公司_3-1-2 发行保荐书.pdf","深圳市华舟海洋发展股份有限公司_3-1-2 发行保荐书.pdf","http://reportdocs.static.szse.cn/UpFiles/rasinfodisc1/202303/RAS_202303_60E6038F90214B9F82D3097698420DA7.pdf",1677772800000,4,,"申报稿","发行保荐书","深圳市华舟海洋发展股份有限公司",4,"申报稿","深圳市华舟海洋发展股份有限公司","深圳市华舟海洋发展股份有限公司","2023-03-03"
"苏州鲜活饮品股份有限公司_3-1-3上市保荐书.pdf","苏州鲜活饮品股份有限公司_3-1-3上市保荐书.pdf","http://reportdocs.static.szse.cn/UpFiles/rasinfodisc1/202303/RAS_202303_B8B917FE8D8B4F8A98C882EE7D69AB87.pdf",1677772800000,4,,"申报稿","上市保荐书","苏州鲜活饮品股份有限公司",4,"申报稿","苏州鲜活饮品股份有限公司","苏州鲜活饮品股份有限公司","2023-03-03"
"苏州鲜活饮品股份有限公司_3-2-1财务报表及审计报告.pdf","苏州鲜活饮品股份有限公司_3-2-1财务报表及审计报告.pdf","http://reportdocs.static.szse.cn/UpFiles/rasinfodisc1/202303/RAS_202303_59517085FB344610AD2D77A686D7BA8D.pdf",1677772800000,4,,"申报稿","审计报告","苏州鲜活饮品股份有限公司",4,"申报稿","苏州鲜活饮品股份有限公司","苏州鲜活饮品股份有限公司","2023-03-03"
"四川恒邦能源股份有限公司_1-1 招股说明书（申报稿）.pdf","四川恒邦能源股份有限公司_1-1 招股说明书（申报稿）.pdf","http://reportdocs.static.szse.cn/UpFiles/rasinfodisc1/202303/RAS_202303_8AD85DB83D974D73AC51CCCCB0F338E2.pdf",1677772800000,4,3,"申报稿","招股说明书","四川恒邦能源股份有限公司",4,"申报稿","四川恒邦能源股份有限公司","四川恒邦能源股份有限公司","2023-03-03"
"苏州鲜活饮品股份有限公司_3-1-2发行保荐书.pdf","苏州鲜活饮品股份有限公司_3-1-2发行保荐书.pdf","http://reportdocs.static.szse.cn/UpFiles/rasinfodisc1/202303/RAS_202303_4909725719704DB8ADCF6EBA5CBF0161.pdf",1677772800000,4,,"申报稿","发行保荐书","苏州鲜活饮品股份有限公司",4,"申报稿","苏州鲜活饮品股份有限公司","苏州鲜活饮品股份有限公司","2023-03-03"
"深圳华智融科技股份有限公司_3-2-1 财务报表及审计报告.pdf","深圳华智融科技股份有限公司_3-2-1 财务报表及审计报告.pdf","http://reportdocs.static.szse.cn/UpFiles/rasinfodisc1/202303/RAS_202303_37492A69AE974EBC94A3317EEE6A508C.pdf",1677772800000,4,,"申报稿","审计报告","深圳华智融科技股份有限公司",4,"申报稿","深圳华智融科技股份有限公司","深圳华智融科技股份有限公司","2023-03-03"
"深圳华智融科技股份有限公司_3-3-1 法律意见书.pdf","深圳华智融科技股份有限公司_3-3-1 法律意见书.pdf","http://reportdocs.static.szse.cn/UpFiles/rasinfodisc1/202303/RAS_202303_5C485A322D7241858DB53F248A2F27C6.pdf",1677772800000,4,,"申报稿","法律意见书","深圳华智融科技股份有限公司",4,"申报稿","深圳华智融科技股份有限公司","深圳华智融科技股份有限公司","2023-03-03"
"新明珠集团股份有限公司_3-1-2 发行保荐书.pdf","新明珠集团股份有限公司_3-1-2 发行保荐书.pdf","http://reportdocs.static.szse.cn/UpFiles/rasinfodisc1/202303/RAS_202303_223C2C5BBC4843A5989756573C3C00BF.pdf",1677772800000,4,,"申报稿","发行保荐书","新明珠集团股份有限公司",4,"申报稿","新明珠集团股份有限公司","新明珠集团股份有限公司","2023-03-03"
"新明珠集团股份有限公司_3-3-1 法律意见书.pdf","新明珠集团股份有限公司_3-3-1 法律意见书.pdf","http://reportdocs.static.szse.cn/UpFiles/rasinfodisc1/202303/RAS_202303_E271594EF5C345A2BF178E760A4AB082.pdf",1677772800000,4,,"申报稿","法律意见书","新明珠集团股份有限公司",4,"申报稿","新明珠集团股份有限公司","新明珠集团股份有限公司","2023-03-03"
"新明珠集团股份有限公司_3-1-3 上市保荐书.pdf","新明珠集团股份有限公司_3-1-3 上市保荐书.pdf","http://reportdocs.static.szse.cn/UpFiles/rasinfodisc1/202303/RAS_202303_DAD15BA5F0304C4A8DE030FCAD817EB4.pdf",1677772800000,4,,"申报稿","上市保荐书","新明珠集团股份有限公司",4,"申报稿","新明珠集团股份有限公司","新明珠集团股份有限公司","2023-03-03"
"新明珠集团股份有限公司_3-2-1 财务报告及审计报告.pdf","新明珠集团股份有限公司_3-2-1 财务报告及审计报告.pdf","http://reportdocs.static.szse.cn/UpFiles/rasinfodisc1/202303/RAS_202303_709A2C4E595A46D287DA3CCFF2312FBC.pdf",1677772800000,4,,"申报稿","审计报告","新明珠集团股份有限公司",4,"申报稿","新明珠集团股份有限公司","新明珠集团股份有限公司","2023-03-03"
"幺麻子食品股份有限公司_3-1-2 发行保荐书.pdf","幺麻子食品股份有限公司_3-1-2 发行保荐书.pdf","http://reportdocs.static.szse.cn/UpFiles/rasinfodisc1/202303/RAS_202303_E8B91AC7E3334C4287B0C9D7EFAF7E27.pdf",1677772800000,4,,"申报稿","发行保荐书","幺麻子食品股份有限公司",4,"申报稿","幺麻子食品股份有限公司","幺麻子食品股份有限公司","2023-03-03"
"新明珠集团股份有限公司_1-1 招股说明书（申报稿）.pdf","新明珠集团股份有限公司_1-1 招股说明书（申报稿）.pdf","http://reportdocs.static.szse.cn/UpFiles/rasinfodisc1/202303/RAS_202303_153FE0C8CF6A4EB0B3DFF4D264EA1ABF.pdf",1677772800000,4,3,"申报稿","招股说明书","新明珠集团股份有限公司",4,"申报稿","新明珠集团股份有限公司","新明珠集团股份有限公司","2023-03-03"
"幺麻子食品股份有限公司_3-1-3 上市保荐书.pdf","幺麻子食品股份有限公司_3-1-3 上市保荐书.pdf","http://reportdocs.static.szse.cn/UpFiles/rasinfodisc1/202303/RAS_202303_E9B681CB7CDE46A7B682C339661248CF.pdf",1677772800000,4,,"申报稿","上市保荐书","幺麻子食品股份有限公司",4,"申报稿","幺麻子食品股份有限公司","幺麻子食品股份有限公司","2023-03-03"
"幺麻子食品股份有限公司_3-2-1 财务报告及审计报告.pdf","幺麻子食品股份有限公司_3-2-1 财务报告及审计报告.pdf","http://reportdocs.static.szse.cn/UpFiles/rasinfodisc1/202303/RAS_202303_88683F4F260A40389134C04484ECD322.pdf",1677772800000,4,,"申报稿","审计报告","幺麻子食品股份有限公司",4,"申报稿","幺麻子食品股份有限公司","幺麻子食品股份有限公司","2023-03-03"
"幺麻子食品股份有限公司_1-1 招股说明书（申报稿）.pdf","幺麻子食品股份有限公司_1-1 招股说明书（申报稿）.pdf","http://reportdocs.static.szse.cn/UpFiles/rasinfodisc1/202303/RAS_202303_6718740D878545C5A555D52B971658DE.pdf",1677772800000,4,3,"申报稿","招股说明书","幺麻子食品股份有限公司",4,"申报稿","幺麻子食品股份有限公司","幺麻子食品股份有限公司","2023-03-03"
"幺麻子食品股份有限公司_3-3-1 法律意见书.pdf","幺麻子食品股份有限公司_3-3-1 法律意见书.pdf","http://reportdocs.static.szse.cn/UpFiles/rasinfodisc1/202303/RAS_202303_E7CBD28971D94CD7B6CCC26F8D759D8B.pdf",1677772800000,4,,"申报稿","法律意见书","幺麻子食品股份有限公司",4,"申报稿","幺麻子食品股份有限公司","幺麻子食品股份有限公司","2023-03-03"
"天宝动物营养科技股份有限公司_3-1-2 发行保荐书.pdf","天宝动物营养科技股份有限公司_3-1-2 发行保荐书.pdf","http://reportdocs.static.szse.cn/UpFiles/rasinfodisc1/202303/RAS_202303_CE3EEF8FDD3B4AEEA53069C8BDAC17C5.pdf",1677772800000,4,,"申报稿","发行保荐书","天宝动物营养科技股份有限公司",4,"申报稿","天宝动物营养科技股份有限公司","天宝动物营养科技股份有限公司","2023-03-03"
"浙江信凯科技集团股份有限公司_1-1 主板首次公开发行股票招股说明书(申报稿).pdf","浙江信凯科技集团股份有限公司_1-1 主板首次公开发行股票招股说明书(申报稿).pdf","http://reportdocs.static.szse.cn/UpFiles/rasinfodisc1/202303/RAS_202303_D621F66DD7F040A48F93AD8D21F889A4.pdf",1677772800000,4,3,"申报稿","招股说明书","浙江信凯科技集团股份有限公司",4,"申报稿","浙江信凯科技集团股份有限公司","浙江信凯科技集团股份有限公司","2023-03-03"
"浙江信凯科技集团股份有限公司_3-1-2 发行保荐书.pdf","浙江信凯科技集团股份有限公司_3-1-2 发行保荐书.pdf","http://reportdocs.static.szse.cn/UpFiles/rasinfodisc1/202303/RAS_202303_C7E50AF548DE40C784E318ED4A12448E.pdf",1677772800000,4,,"申报稿","发行保荐书","浙江信凯科技集团股份有限公司",4,"申报稿","浙江信凯科技集团股份有限公司","浙江信凯科技集团股份有限公司","2023-03-03"
"华纬科技股份有限公司_1-1 招股说明书（上会稿）.pdf","华纬科技股份有限公司_1-1 招股说明书（上会稿）.pdf","http://reportdocs.static.szse.cn/UpFiles/rasinfodisc1/202303/RAS_202303_9D787D2AFF7C4A2FAAEC73D2CC3E15AF.pdf",1678032000000,5,3,"上会稿","招股说明书","华纬科技股份有限公司",5,"上会稿","华纬科技股份有限公司","华纬科技股份有限公司","2023-03-06"
"中国国际货运航空股份有限公司_3-3-1 法律意见书.pdf","中国国际货运航空股份有限公司_3-3-1 法律意见书.pdf","http://reportdocs.static.szse.cn/UpFiles/rasinfodisc1/202303/RAS_202303_21AFD1B6D369472FB66B4F6DE9E4EF79.pdf",1677772800000,4,,"申报稿","法律意见书","中国国际货运航空股份有限公司",4,"申报稿","中国国际货运航空股份有限公司","中国国际货运航空股份有限公司","2023-03-03"
"中国国际货运航空股份有限公司_1-1 招股说明书（申报稿）.pdf","中国国际货运航空股份有限公司_1-1 招股说明书（申报稿）.pdf","http://reportdocs.static.szse.cn/UpFiles/rasinfodisc1/202303/RAS_202303_3D0EAAEF8F3F41AEAC317A76B5247209.pdf",1677772800000,4,3,"申报稿","招股说明书","中国国际货运航空股份有限公司",4,"申报稿","中国国际货运航空股份有限公司","中国国际货运航空股份有限公司","2023-03-03"
"浙江信凯科技集团股份有限公司_3-3-1 法律意见书.pdf","浙江信凯科技集团股份有限公司_3-3-1 法律意见书.pdf","http://reportdocs.static.szse.cn/UpFiles/rasinfodisc1/202303/RAS_202303_3F5419D848514A6C8246606395E3713E.pdf",1677772800000,4,,"申报稿","法律意见书","浙江信凯科技集团股份有限公司",4,"申报稿","浙江信凯科技集团股份有限公司","浙江信凯科技集团股份有限公司","2023-03-03"
"浙江中鼎纺织股份有限公司_3-2-1 财务报告及审计报告.pdf","浙江中鼎纺织股份有限公司_3-2-1 财务报告及审计报告.pdf","http://reportdocs.static.szse.cn/UpFiles/rasinfodisc1/202303/RAS_202303_CB2EB5BA4ED94CBDB1641243CD608252.pdf",1677772800000,4,,"申报稿","审计报告","浙江中鼎纺织股份有限公司",4,"申报稿","浙江中鼎纺织股份有限公司","浙江中鼎纺织股份有限公司","2023-03-03"
"华纬科技股份有限公司_3-3-1 法律意见书及补充法律意见书.pdf","华纬科技股份有限公司_3-3-1 法律意见书及补充法律意见书.pdf","http://reportdocs.static.szse.cn/UpFiles/rasinfodisc1/202303/RAS_202303_7EC6FA049BB5436684C441A783694FD9.pdf",1678032000000,5,,"上会稿","法律意见书","华纬科技股份有限公司",5,"上会稿","华纬科技股份有限公司","华纬科技股份有限公司","2023-03-06"
"浙江中鼎纺织股份有限公司_1-1 招股说明书（申报稿）.pdf","浙江中鼎纺织股份有限公司_1-1 招股说明书（申报稿）.pdf","http://reportdocs.static.szse.cn/UpFiles/rasinfodisc1/202303/RAS_202303_4AD88017B2A64F8096ED2FCB81121B1A.pdf",1677772800000,4,3,"申报稿","招股说明书","浙江中鼎纺织股份有限公司",4,"申报稿","浙江中鼎纺织股份有限公司","浙江中鼎纺织股份有限公司","2023-03-03"
"华纬科技股份有限公司_3-2-1 财务报告及审计报告.pdf","华纬科技股份有限公司_3-2-1 财务报告及审计报告.pdf","http://reportdocs.static.szse.cn/UpFiles/rasinfodisc1/202302/RAS_202302_60A9568C1D8D40D59EE04A7D1E730147.pdf",1676822400000,4,,"申报稿","审计报告","华纬科技股份有限公司",4,"申报稿","华纬科技股份有限公司","华纬科技股份有限公司","2023-02-20"
"浙江中鼎纺织股份有限公司_3-3-1 法律意见书.pdf","浙江中鼎纺织股份有限公司_3-3-1 法律意见书.pdf","http://reportdocs.static.szse.cn/UpFiles/rasinfodisc1/202303/RAS_202303_4D91BD1E700D4D58B2E3D0A62137D3A4.pdf",1677772800000,4,,"申报稿","法律意见书","浙江中鼎纺织股份有限公司",4,"申报稿","浙江中鼎纺织股份有限公司","浙江中鼎纺织股份有限公司","2023-03-03"
"浙江中鼎纺织股份有限公司_3-1-3 上市保荐书.pdf","浙江中鼎纺织股份有限公司_3-1-3 上市保荐书.pdf","http://reportdocs.static.szse.cn/UpFiles/rasinfodisc1/202303/RAS_202303_8125B85F90B249CEBA3D4E66490AB158.pdf",1677772800000,4,,"申报稿","上市保荐书","浙江中鼎纺织股份有限公司",4,"申报稿","浙江中鼎纺织股份有限公司","浙江中鼎纺织股份有限公司","2023-03-03"
"浙江信凯科技集团股份有限公司_3-1-3 上市保荐书.pdf","浙江信凯科技集团股份有限公司_3-1-3 上市保荐书.pdf","http://reportdocs.static.szse.cn/UpFiles/rasinfodisc1/202303/RAS_202303_24BD17F7A4DB4290B8A98DD5185BB007.pdf",1677772800000,4,,"申报稿","上市保荐书","浙江信凯科技集团股份有限公司",4,"申报稿","浙江信凯科技集团股份有限公司","浙江信凯科技集团股份有限公司","2023-03-03"
"中国国际货运航空股份有限公司_3-2-1 财务报表及审计报告.pdf","中国国际货运航空股份有限公司_3-2-1 财务报表及审计报告.pdf","http://reportdocs.static.szse.cn/UpFiles/rasinfodisc1/202303/RAS_202303_8536E594073F4FB7B5043EF6C50806B4.pdf",1677772800000,4,,"申报稿","审计报告","中国国际货运航空股份有限公司",4,"申报稿","中国国际货运航空股份有限公司","中国国际货运航空股份有限公司","2023-03-03"
"中国国际货运航空股份有限公司_3-1-3 上市保荐书.pdf","中国国际货运航空股份有限公司_3-1-3 上市保荐书.pdf","http://reportdocs.static.szse.cn/UpFiles/rasinfodisc1/202303/RAS_202303_7D17BAE270554EB8981DF32D0A88D729.pdf",1677772800000,4,,"申报稿","上市保荐书","中国国际货运航空股份有限公司",4,"申报稿","中国国际货运航空股份有限公司","中国国际货运航空股份有限公司","2023-03-03"
"中国国际货运航空股份有限公司_3-1-2 发行保荐书.pdf","中国国际货运航空股份有限公司_3-1-2 发行保荐书.pdf","http://reportdocs.static.szse.cn/UpFiles/rasinfodisc1/202303/RAS_202303_B43A1340428544A880D7DF743C1A43CA.pdf",1677772800000,4,,"申报稿","发行保荐书","中国国际货运航空股份有限公司",4,"申报稿","中国国际货运航空股份有限公司","中国国际货运航空股份有限公司","2023-03-03"
"浙江中鼎纺织股份有限公司_3-1-2 发行保荐书.pdf","浙江中鼎纺织股份有限公司_3-1-2 发行保荐书.pdf","http://reportdocs.static.szse.cn/UpFiles/rasinfodisc1/202303/RAS_202303_94C755CC50044445809D6DD7F9A3AFCC.pdf",1677772800000,4,,"申报稿","发行保荐书","浙江中鼎纺织股份有限公司",4,"申报稿","浙江中鼎纺织股份有限公司","浙江中鼎纺织股份有限公司","2023-03-03"
"陕西能源投资股份有限公司_3-1-2 发行保荐书.pdf","陕西能源投资股份有限公司_3-1-2 发行保荐书.pdf","http://reportdocs.static.szse.cn/UpFiles/rasinfodisc1/202302/RAS_202302_A4CAE7EAAD4448CF95E05ADD8F43A93C.pdf",1676822400000,4,,"申报稿","发行保荐书","陕西能源投资股份有限公司",4,"申报稿","陕西能源投资股份有限公司","陕西能源投资股份有限公司","2023-02-20"
"陕西能源投资股份有限公司_已发出审核中心意见落实函.","陕西能源投资股份有限公司_已发出审核中心意见落实函.","",1677513600000,3,,"问询与回复","已发出审核中心意见落实函","陕西能源投资股份有限公司",3,"问询与回复","陕西能源投资股份有限公司","陕西能源投资股份有限公司","2023-02-28"
"陕西能源投资股份有限公司_3-2-1 财务报告及审计报告.pdf","陕西能源投资股份有限公司_3-2-1 财务报告及审计报告.pdf","http://reportdocs.static.szse.cn/UpFiles/rasinfodisc1/202302/RAS_202302_4ADA1A54AE2A4EA69269F482B16BAA4B.pdf",1676822400000,4,,"申报稿","审计报告","陕西能源投资股份有限公司",4,"申报稿","陕西能源投资股份有限公司","陕西能源投资股份有限公司","2023-02-20"
"深圳中电港技术股份有限公司_已发出审核中心意见落实函.","深圳中电港技术股份有限公司_已发出审核中心意见落实函.","",1677513600000,3,,"问询与回复","已发出审核中心意见落实函","深圳中电港技术股份有限公司",3,"问询与回复","深圳中电港技术股份有限公司","深圳中电港技术股份有限公司","2023-02-28"
"深圳中电港技术股份有限公司_1-1 招股说明书（申报稿）.pdf","深圳中电港技术股份有限公司_1-1 招股说明书（申报稿）.pdf","http://reportdocs.static.szse.cn/UpFiles/rasinfodisc1/202302/RAS_202302_AC324802469A47DC8F64B1D6160CC358.pdf",1676822400000,4,3,"申报稿","招股说明书","深圳中电港技术股份有限公司",4,"申报稿","深圳中电港技术股份有限公司","深圳中电港技术股份有限公司","2023-02-20"
"深圳中电港技术股份有限公司_1-1 招股说明书（上会稿）.pdf","深圳中电港技术股份有限公司_1-1 招股说明书（上会稿）.pdf","http://reportdocs.static.szse.cn/UpFiles/rasinfodisc1/202303/RAS_202303_B0A779D5193F42759B62B6EAC591AAC3.pdf",1678032000000,5,3,"上会稿","招股说明书","深圳中电港技术股份有限公司",5,"上会稿","深圳中电港技术股份有限公司","深圳中电港技术股份有限公司","2023-03-06"
"深圳中电港技术股份有限公司_3-1-2 发行保荐书.pdf","深圳中电港技术股份有限公司_3-1-2 发行保荐书.pdf","http://reportdocs.static.szse.cn/UpFiles/rasinfodisc1/202302/RAS_202302_739E35EF466F44EBAEE8E71B2627B855.pdf",1676822400000,4,,"申报稿","发行保荐书","深圳中电港技术股份有限公司",4,"申报稿","深圳中电港技术股份有限公司","深圳中电港技术股份有限公司","2023-02-20"
"陕西能源投资股份有限公司_1-1 招股说明书（申报稿）.pdf","陕西能源投资股份有限公司_1-1 招股说明书（申报稿）.pdf","http://reportdocs.static.szse.cn/UpFiles/rasinfodisc1/202302/RAS_202302_D8BC8AEA761A467AB863F91DDC82E753.pdf",1676822400000,4,3,"申报稿","招股说明书","陕西能源投资股份有限公司",4,"申报稿","陕西能源投资股份有限公司","陕西能源投资股份有限公司","2023-02-20"
"陕西能源投资股份有限公司_3-1-3 上市保荐书.pdf","陕西能源投资股份有限公司_3-1-3 上市保荐书.pdf","http://reportdocs.static.szse.cn/UpFiles/rasinfodisc1/202302/RAS_202302_E2353147E0124A808C1C9762CA79FF7E.pdf",1676822400000,4,,"申报稿","上市保荐书","陕西能源投资股份有限公司",4,"申报稿","陕西能源投资股份有限公司","陕西能源投资股份有限公司","2023-02-20"
"深圳中电港技术股份有限公司_3-2-1 财务报告及审计报告.pdf","深圳中电港技术股份有限公司_3-2-1 财务报告及审计报告.pdf","http://reportdocs.static.szse.cn/UpFiles/rasinfodisc1/202302/RAS_202302_7E73A20813474DECB66073A6E620400F.pdf",1676822400000,4,,"申报稿","审计报告","深圳中电港技术股份有限公司",4,"申报稿","深圳中电港技术股份有限公司","深圳中电港技术股份有限公司","2023-02-20"
"深圳中电港技术股份有限公司_3-1-3 上市保荐书.pdf","深圳中电港技术股份有限公司_3-1-3 上市保荐书.pdf","http://reportdocs.static.szse.cn/UpFiles/rasinfodisc1/202302/RAS_202302_78133DEA7C30457E9F116B7240AA1F57.pdf",1676822400000,4,,"申报稿","上市保荐书","深圳中电港技术股份有限公司",4,"申报稿","深圳中电港技术股份有限公司","深圳中电港技术股份有限公司","2023-02-20"
"陕西能源投资股份有限公司_3-3-1 法律意见书.pdf","陕西能源投资股份有限公司_3-3-1 法律意见书.pdf","http://reportdocs.static.szse.cn/UpFiles/rasinfodisc1/202303/RAS_202303_CA520B8DF0804B60A1C2625C67C63572.pdf",1678032000000,5,,"上会稿","法律意见书","陕西能源投资股份有限公司",5,"上会稿","陕西能源投资股份有限公司","陕西能源投资股份有限公司","2023-03-06"
"深圳中电港技术股份有限公司_3-3-1 法律意见书.pdf","深圳中电港技术股份有限公司_3-3-1 法律意见书.pdf","http://reportdocs.static.szse.cn/UpFiles/rasinfodisc1/202303/RAS_202303_CA3591363A72453C9311E64AB0498ED6.pdf",1678032000000,5,,"上会稿","法律意见书","深圳中电港技术股份有限公司",5,"上会稿","深圳中电港技术股份有限公司","深圳中电港技术股份有限公司","2023-03-06"
"浙江海森药业股份有限公司_1-1 招股说明书（上会稿）.pdf","浙江海森药业股份有限公司_1-1 招股说明书（上会稿）.pdf","http://reportdocs.static.szse.cn/UpFiles/rasinfodisc1/202303/RAS_202303_4F93035FAF664691A712B5A4987CE567.pdf",1678032000000,5,3,"上会稿","招股说明书","浙江海森药业股份有限公司",5,"上会稿","浙江海森药业股份有限公司","浙江海森药业股份有限公司","2023-03-06"
"常州长青科技股份有限公司_1-1 招股说明书（上会稿）.pdf","常州长青科技股份有限公司_1-1 招股说明书（上会稿）.pdf","http://reportdocs.static.szse.cn/UpFiles/rasinfodisc1/202303/RAS_202303_C056859BB148460982D2A9C29E798655.pdf",1678118400000,5,3,"上会稿","招股说明书","常州长青科技股份有限公司",5,"上会稿","常州长青科技股份有限公司","常州长青科技股份有限公司","2023-03-07"
"江苏翔腾新材料股份有限公司_3-1-2 发行保荐书.pdf","江苏翔腾新材料股份有限公司_3-1-2 发行保荐书.pdf","http://reportdocs.static.szse.cn/UpFiles/rasinfodisc1/202303/RAS_202303_D80128FA643C4F49B5B060D4C9F5866C.pdf",1678118400000,5,,"上会稿","发行保荐书","江苏翔腾新材料股份有限公司",5,"上会稿","江苏翔腾新材料股份有限公司","江苏翔腾新材料股份有限公司","2023-03-07"
